2005.631754,0.098996,0.007472,0.049459,0.000733,0.000806,0.002996,0.02516,0.055835,-0.08713,177724650,2005,8,19,11,57,30
2005.634492,0.098887,0.008138,0.047386,0.000763,0.000843,0.003229,0.006402,0.125068,-0.130498,177811050,2005,8,20,11,57,30
2005.63723,0.095484,0.007723,0.040951,0.000726,0.000792,0.002976,0.02675,0.167221,-0.131893,177897450,2005,8,21,11,57,30
2005.639968,0.095587,0.006822,0.049245,0.000744,0.000823,0.003117,0.022885,0.120558,-0.108631,177983850,2005,8,22,11,57,30
2005.642706,0.097412,0.009076,0.048965,0.000741,0.000799,0.003095,0.009277,0.083165,-0.143172,178070250,2005,8,23,11,57,30
2005.645444,0.0955,0.009107,0.040031,0.000737,0.000795,0.003011,0.03003,0.067554,-0.115942,178156650,2005,8,24,11,57,30
2005.648181,0.097739,0.00852,0.041079,0.000765,0.000827,0.003142,0.020616,0.189938,-0.136862,178243050,2005,8,25,11,57,30
2005.650919,0.094114,0.007961,0.052192,0.000746,0.000802,0.003051,0.028706,0.12992,-0.117577,178329450,2005,8,26,11,57,30
2005.653657,0.097004,0.006906,0.044817,0.000727,0.000807,0.00304,0.01472,0.163749,-0.127081,178415850,2005,8,27,11,57,30
2005.656395,0.097718,0.009258,0.050022,0.000751,0.000822,0.003169,0.057723,-0.050593,-0.138011,178502250,2005,8,28,11,57,30
2005.659133,0.09695,0.009779,0.053358,0.000748,0.000829,0.003133,0.009234,0.314654,-0.107572,178588650,2005,8,29,11,57,30
2005.661871,0.097299,0.008839,0.051555,0.000736,0.00082,0.003077,0.017014,0.155279,-0.086317,178675050,2005,8,30,11,57,30
2005.664609,0.097374,0.008778,0.05416,0.000756,0.000828,0.003185,-0.00174,0.206745,-0.111913,178761450,2005,8,31,11,57,30
2005.667346,0.097518,0.006438,0.048232,0.000772,0.000817,0.003197,0.036865,0.062437,-0.144003,178847850,2005,9,1,11,57,30
2005.670084,0.095939,0.013949,0.0511,0.000754,0.000814,0.003152,0.0175,0.276024,-0.126884,178934250,2005,9,2,11,57,30
2005.672822,0.094525,0.010422,0.049085,0.000739,0.000805,0.003058,0.021756,0.161592,-0.114237,179020650,2005,9,3,11,57,30
2005.67556,0.096753,0.010167,0.047428,0.000724,0.000803,0.002995,0.021265,0.24141,-0.117055,179107050,2005,9,4,11,57,30
2005.678298,0.09655,0.007222,0.039892,0.000742,0.000805,0.003069,0.02204,0.270396,-0.079105,179193450,2005,9,5,11,57,30
2005.681036,0.095566,0.010668,0.03453,0.000788,0.000847,0.003345,0.058174,-0.063044,-0.119699,179279850,2005,9,6,11,57,30
2005.683773,0.095449,0.010574,0.040273,0.000757,0.000825,0.003151,0.046029,-0.018441,-0.112213,179366250,2005,9,7,11,57,30
2005.686511,0.097148,0.008996,0.042992,0.000738,0.000796,0.002989,0.032588,0.165865,-0.134428,179452650,2005,9,8,11,57,30
2005.689249,0.096457,0.010201,0.04116,0.000735,0.000799,0.00298,0.035882,0.045636,-0.140296,179539050,2005,9,9,11,57,30
2005.691987,0.098021,0.008988,0.045165,0.000764,0.000819,0.003136,0.018447,0.089429,-0.101816,179625450,2005,9,10,11,57,30
2005.694725,0.098623,0.012774,0.04348,0.000754,0.000812,0.003122,0.076849,-0.181182,-0.112014,179711850,2005,9,11,11,57,30
2005.697463,0.09617,0.007194,0.046606,0.000801,0.000858,0.003331,0.059897,0.226363,-0.091236,179798250,2005,9,12,11,57,30
2005.700201,0.097337,0.00978,0.037724,0.000816,0.000854,0.003316,0.04577,0.096088,-0.142085,179884650,2005,9,13,11,57,30
2005.702938,0.095995,0.010589,0.042798,0.000755,0.000814,0.003054,0.04768,0.051602,-0.125367,179971050,2005,9,14,11,57,30
2005.705676,0.097747,0.010956,0.043628,0.000776,0.000826,0.003173,0.028683,-0.030021,-0.102651,180057450,2005,9,15,11,57,30
2005.708414,0.096761,0.008243,0.041635,0.000775,0.000832,0.003151,0.033044,0.073298,-0.119328,180143850,2005,9,16,11,57,30
2005.711152,0.096643,0.010551,0.050378,0.000736,0.000799,0.003045,0.012431,0.093739,-0.129298,180230250,2005,9,17,11,57,30
2005.71389,0.097439,0.008098,0.041864,0.000709,0.000769,0.002862,0.024189,0.101367,-0.113085,180316650,2005,9,18,11,57,30
2005.716628,0.097183,0.011179,0.039418,0.000774,0.000814,0.003136,0.027428,0.017723,-0.125209,180403050,2005,9,19,11,57,30
2005.719366,0.096459,0.011023,0.047273,0.000731,0.000792,0.003003,0.038089,-0.012009,-0.115551,180489450,2005,9,20,11,57,30
2005.722103,0.09589,0.009905,0.044618,0.000747,0.000792,0.002992,-0.001365,0.149153,-0.091589,180575850,2005,9,21,11,57,30
2005.724841,0.097329,0.009186,0.042472,0.000733,0.000793,0.002988,0.042503,0.064173,-0.096881,180662250,2005,9,22,11,57,30
2005.727579,0.097316,0.010366,0.045533,0.000755,0.000814,0.003107,0.001787,0.165055,-0.093964,180748650,2005,9,23,11,57,30
2005.730136,0.102005,0.00943,0.05576,0.001981,0.001859,0.008041,0.123259,0.051122,-0.25308,180829350,2005,9,24,10,22,30
2005.733055,0.09896,0.009319,0.044175,0.000762,0.000816,0.003057,0.037282,-0.076106,-0.134163,180921450,2005,9,25,11,57,30
2005.626279,0.101724,0.008123,0.059035,0.000771,0.000852,0.00316,0.014631,0.164123,-0.075376,177551850,2005,8,17,11,57,30
2005.738531,0.099382,0.009293,0.050718,0.000744,0.000805,0.00302,0.009909,0.046591,-0.096028,181094250,2005,9,27,11,57,30
2005.741268,0.096942,0.012652,0.039264,0.000748,0.000809,0.003122,0.075839,-0.132972,-0.148898,181180650,2005,9,28,11,57,30
2005.744006,0.098151,0.012568,0.048202,0.000845,0.000889,0.003583,0.073425,0.061639,-0.158337,181267050,2005,9,29,11,57,30
2005.746744,0.096992,0.009127,0.04619,0.000712,0.000775,0.002883,0.01495,0.079709,-0.102419,181353450,2005,9,30,11,57,30
2005.749482,0.09917,0.009473,0.048241,0.000738,0.0008,0.003076,0.0379,-0.070641,-0.093792,181439850,2005,10,1,11,57,30
2005.75222,0.096426,0.009618,0.041767,0.000785,0.00084,0.003309,0.046599,-0.068561,-0.155567,181526250,2005,10,2,11,57,30
2005.754958,0.097355,0.011613,0.043103,0.000793,0.000823,0.003206,0.046566,-0.117303,-0.103205,181612650,2005,10,3,11,57,30
2005.757695,0.098904,0.009769,0.040383,0.000796,0.000853,0.003386,0.039206,0.197392,-0.086429,181699050,2005,10,4,11,57,30
2005.760433,0.097297,0.009759,0.040478,0.000737,0.000815,0.003027,0.042901,0.162456,-0.07643,181785450,2005,10,5,11,57,30
2005.763171,0.097575,0.011331,0.043501,0.000716,0.000787,0.002909,0.038381,0.027562,-0.110034,181871850,2005,10,6,11,57,30
2005.765909,0.097787,0.008069,0.048987,0.000718,0.000795,0.002938,0.034983,0.086026,-0.09983,181958250,2005,10,7,11,57,30
2005.768647,0.09691,0.009202,0.042299,0.000717,0.000785,0.002882,0.025393,0.104757,-0.102397,182044650,2005,10,8,11,57,30
2005.771385,0.098002,0.012005,0.046875,0.000719,0.000801,0.002928,0.027969,0.080809,-0.091387,182131050,2005,10,9,11,57,30
2005.774123,0.099278,0.01328,0.049718,0.000802,0.000875,0.003443,0.05627,0.263762,-0.087503,182217450,2005,10,10,11,57,30
2005.77686,0.097158,0.012413,0.042829,0.000746,0.000819,0.003059,0.033132,-0.062054,-0.089434,182303850,2005,10,11,11,57,30
2005.779598,0.098067,0.010512,0.049976,0.000743,0.000804,0.003005,0.021882,0.048536,-0.125137,182390250,2005,10,12,11,57,30
2005.782336,0.097642,0.009391,0.044389,0.00073,0.000808,0.002992,0.005535,0.076989,-0.118855,182476650,2005,10,13,11,57,30
2005.785074,0.09751,0.010723,0.04348,0.000731,0.000788,0.002978,0.024875,0.149133,-0.13291,182563050,2005,10,14,11,57,30
2005.787812,0.098263,0.010284,0.050893,0.000708,0.000782,0.00284,0.032544,0.114628,-0.092759,182649450,2005,10,15,11,57,30
2005.79055,0.098539,0.009992,0.044265,0.000718,0.000791,0.002936,0.03109,0.094234,-0.105494,182735850,2005,10,16,11,57,30
2005.793288,0.098609,0.009605,0.048647,0.000723,0.000791,0.00292,0.013112,0.052989,-0.11748,182822250,2005,10,17,11,57,30
2005.796025,0.098915,0.009523,0.046642,0.000734,0.000807,0.002965,0.027973,0.057653,-0.094827,182908650,2005,10,18,11,57,30
2005.798763,0.098583,0.01013,0.048816,0.000742,0.000804,0.002979,0.012252,0.104818,-0.123496,182995050,2005,10,19,11,57,30
2005.801501,0.09981,0.009654,0.049736,0.000731,0.000813,0.002977,0.058828,-0.01198,-0.106276,183081450,2005,10,20,11,57,30
2005.804239,0.098238,0.011912,0.047449,0.000741,0.00081,0.002988,0.017453,0.036901,-0.111213,183167850,2005,10,21,11,57,30
2005.805807,0.098613,0.009944,0.04732,0.002039,0.002244,0.007826,-0.095751,-0.020573,0.036477,183217350,2005,10,22,1,42,30
2005.809715,0.100111,0.008653,0.046688,0.000722,0.000782,0.002885,0.013218,0.098065,-0.132291,183340650,2005,10,23,11,57,30
2005.812452,0.099513,0.012135,0.044809,0.000743,0.000808,0.002997,0.004254,-0.023734,-0.154506,183427050,2005,10,24,11,57,30
2005.81519,0.102613,0.007649,0.045628,0.000718,0.000781,0.002847,0.012613,0.155621,-0.115707,183513450,2005,10,25,11,57,30
2005.817928,0.100478,0.009636,0.049352,0.000751,0.000803,0.002957,0.003371,0.052538,-0.128484,183599850,2005,10,26,11,57,30
2005.820666,0.099519,0.013595,0.042064,0.000735,0.000792,0.002954,0.02249,0.072887,-0.123881,183686250,2005,10,27,11,57,30
2005.823404,0.099747,0.012793,0.038787,0.000723,0.000791,0.002897,0.004043,0.179962,-0.108178,183772650,2005,10,28,11,57,30
2005.826142,0.100831,0.010401,0.040621,0.00072,0.000779,0.002858,0.026565,0.030728,-0.128121,183859050,2005,10,29,11,57,30
2005.82888,0.100632,0.011193,0.037498,0.000724,0.000785,0.0029,0.025575,0.119279,-0.136845,183945450,2005,10,30,11,57,30
2005.831617,0.102002,0.011258,0.048887,0.000762,0.000819,0.003052,0.015078,0.016677,-0.108821,184031850,2005,10,31,11,57,30
2005.834355,0.09866,0.012352,0.047395,0.000797,0.000829,0.003142,0.044878,-0.00961,-0.163143,184118250,2005,11,1,11,57,30
2005.837093,0.09991,0.012716,0.045725,0.000764,0.000786,0.002924,0.030225,0.061385,-0.128936,184204650,2005,11,2,11,57,30
2005.839831,0.101926,0.009982,0.042628,0.000887,0.000931,0.003563,-0.010234,0.187179,-0.111729,184291050,2005,11,3,11,57,30
2005.842569,0.099954,0.012167,0.046554,0.000758,0.000789,0.002978,0.026234,0.061653,-0.125712,184377450,2005,11,4,11,57,30
2005.845307,0.100235,0.014121,0.049328,0.000786,0.000821,0.003146,0.009485,0.015806,-0.169648,184463850,2005,11,5,11,57,30
2005.848045,0.099658,0.012665,0.049436,0.000801,0.000835,0.003141,0.002492,0.014199,-0.135248,184550250,2005,11,6,11,57,30
2005.850782,0.101627,0.013564,0.044396,0.000763,0.000804,0.003031,0.030029,0.036914,-0.109592,184636650,2005,11,7,11,57,30
2005.85352,0.100144,0.015096,0.039208,0.000784,0.000804,0.003091,0.031164,-0.109124,-0.161553,184723050,2005,11,8,11,57,30
2005.856258,0.100199,0.013547,0.036539,0.000776,0.000805,0.003034,0.043783,0.003732,-0.134374,184809450,2005,11,9,11,57,30
2005.858996,0.099085,0.011958,0.041487,0.000785,0.000808,0.003065,0.05774,-0.094904,-0.125805,184895850,2005,11,10,11,57,30
2005.861734,0.103656,0.0102,0.060105,0.000784,0.000816,0.003112,0.014471,0.116363,-0.107617,184982250,2005,11,11,11,57,30
2005.864472,0.096978,0.013637,0.054632,0.000764,0.000803,0.003125,0.019889,0.00591,-0.127103,185068650,2005,11,12,11,57,30
2005.867209,0.100802,0.011,0.0441,0.000761,0.000797,0.003066,0.015302,0.142099,-0.166337,185155050,2005,11,13,11,57,30
2005.869947,0.096787,0.012558,0.035015,0.000784,0.000812,0.003107,0.025701,0.124272,-0.149578,185241450,2005,11,14,11,57,30
2005.872685,0.098212,0.013955,0.049696,0.000763,0.000815,0.003094,0.060928,-0.047864,-0.115598,185327850,2005,11,15,11,57,30
2005.875423,0.097463,0.011864,0.045155,0.000775,0.000803,0.003048,0.034807,0.038274,-0.116917,185414250,2005,11,16,11,57,30
2005.878161,0.097051,0.012654,0.039228,0.000739,0.000782,0.002925,0.056334,0.007841,-0.13178,185500650,2005,11,17,11,57,30
2005.880899,0.098929,0.012728,0.044587,0.000799,0.000828,0.003102,0.034514,0.069712,-0.127148,185587050,2005,11,18,11,57,30
2005.883637,0.099142,0.012035,0.046055,0.00074,0.00079,0.002967,0.048931,0.00379,-0.109796,185673450,2005,11,19,11,57,30
2005.886374,0.09853,0.012059,0.036682,0.000744,0.000794,0.002983,0.06055,-0.108595,-0.13807,185759850,2005,11,20,11,57,30
2005.889112,0.100088,0.011982,0.04218,0.000748,0.000816,0.003031,0.025701,-0.118785,-0.108591,185846250,2005,11,21,11,57,30
2005.89185,0.098375,0.01203,0.041259,0.000843,0.000909,0.00339,0.018426,-0.062442,-0.087726,185932650,2005,11,22,11,57,30
2005.894588,0.099958,0.012171,0.046109,0.000735,0.000786,0.0029,0.057014,0.033259,-0.131855,186019050,2005,11,23,11,57,30
2005.897326,0.097509,0.010882,0.044873,0.000727,0.000777,0.002877,0.03068,0.027722,-0.131532,186105450,2005,11,24,11,57,30
2005.900064,0.096161,0.010238,0.043674,0.00074,0.000812,0.00303,0.030055,-0.015719,-0.11475,186191850,2005,11,25,11,57,30
2005.902802,0.09536,0.00817,0.038453,0.000788,0.000838,0.003201,0.015468,0.181994,-0.14986,186278250,2005,11,26,11,57,30
2005.905539,0.097406,0.010141,0.044263,0.000728,0.000805,0.002953,0.012897,0.020691,-0.082267,186364650,2005,11,27,11,57,30
2005.908277,0.097115,0.012274,0.054913,0.000753,0.000812,0.003053,0.021451,0.041896,-0.099253,186451050,2005,11,28,11,57,30
2005.911015,0.09734,0.011833,0.040876,0.000712,0.000784,0.002863,0.022513,0.061131,-0.111183,186537450,2005,11,29,11,57,30
2005.913753,0.097757,0.013929,0.043677,0.000733,0.00081,0.002977,0.01605,-0.041655,-0.125289,186623850,2005,11,30,11,57,30
2005.916491,0.09738,0.012933,0.04249,0.000739,0.000812,0.003066,-0.00616,0.115723,-0.107588,186710250,2005,12,1,11,57,30
2005.919229,0.098476,0.014943,0.042683,0.000716,0.00079,0.002927,0.014712,0.116569,-0.132575,186796650,2005,12,2,11,57,30
2005.921967,0.098833,0.012743,0.045848,0.000718,0.000784,0.00288,0.019528,0.033124,-0.13551,186883050,2005,12,3,11,57,30
2005.924704,0.09713,0.013517,0.046271,0.000736,0.000817,0.003037,0.006675,0.068072,-0.101258,186969450,2005,12,4,11,57,30
2005.927442,0.096783,0.015044,0.047836,0.000732,0.000799,0.002971,0.009973,0.14687,-0.119711,187055850,2005,12,5,11,57,30
2005.93018,0.098501,0.014525,0.043146,0.000711,0.000789,0.002878,0.011328,-0.03767,-0.113898,187142250,2005,12,6,11,57,30
2005.932918,0.097513,0.015533,0.039973,0.000725,0.000795,0.002947,0.020697,0.009969,-0.107309,187228650,2005,12,7,11,57,30
2005.935656,0.097315,0.01384,0.036219,0.000715,0.000793,0.002899,0.020209,0.045876,-0.108844,187315050,2005,12,8,11,57,30
2005.938394,0.095715,0.013765,0.047219,0.000717,0.000783,0.002889,0.017277,0.06129,-0.125756,187401450,2005,12,9,11,57,30
2005.941131,0.096449,0.014379,0.041724,0.000708,0.000782,0.002849,0.0176,0.046994,-0.119681,187487850,2005,12,10,11,57,30
2005.943869,0.098067,0.015942,0.042215,0.000707,0.000777,0.002822,0.035718,-0.009037,-0.117386,187574250,2005,12,11,11,57,30
2005.946607,0.097219,0.015195,0.044427,0.000706,0.000774,0.002847,0.024442,-0.026709,-0.125972,187660650,2005,12,12,11,57,30
2005.949117,0.096844,0.015648,0.045663,0.000772,0.000851,0.003153,0.053726,-0.008984,-0.15044,187739850,2005,12,13,9,57,30
2005.952197,0.096785,0.013525,0.05106,0.000812,0.00087,0.003279,0.008046,0.329018,-0.11005,187837050,2005,12,14,12,57,30
2005.954821,0.096679,0.014561,0.045729,0.000761,0.000812,0.003088,0.026754,0.158615,-0.118121,187919850,2005,12,15,11,57,30
2005.957559,0.09645,0.013173,0.043844,0.000712,0.000784,0.002861,0.019948,-0.033806,-0.097101,188006250,2005,12,16,11,57,30
2005.960296,0.09842,0.012777,0.03168,0.000727,0.000798,0.00303,0.027976,-0.051719,-0.133971,188092650,2005,12,17,11,57,30
2005.963034,0.0965,0.012544,0.036926,0.000696,0.000765,0.002821,0.021011,0.012253,-0.139363,188179050,2005,12,18,11,57,30
2005.965772,0.095764,0.010736,0.041822,0.000723,0.000781,0.002925,0.023933,0.08453,-0.137891,188265450,2005,12,19,11,57,30
2005.96851,0.097531,0.012615,0.035342,0.00074,0.000787,0.002956,0.004797,0.185116,-0.145252,188351850,2005,12,20,11,57,30
2005.971248,0.096611,0.011222,0.033376,0.000726,0.000774,0.002935,0.001703,0.20073,-0.139333,188438250,2005,12,21,11,57,30
2005.973986,0.097632,0.012056,0.035662,0.000722,0.00078,0.002916,0.007688,0.05139,-0.133049,188524650,2005,12,22,11,57,30
2005.976724,0.097344,0.011469,0.042092,0.000733,0.000791,0.003003,0.046637,-0.099029,-0.161452,188611050,2005,12,23,11,57,30
2005.979461,0.097879,0.012289,0.044093,0.000745,0.000818,0.003103,0.069744,-0.255745,-0.165093,188697450,2005,12,24,11,57,30
2005.982199,0.095426,0.013345,0.044973,0.000716,0.000786,0.002968,0.05772,-0.007732,-0.153571,188783850,2005,12,25,11,57,30
2005.984937,0.09587,0.012141,0.047693,0.000709,0.000781,0.002915,0.041918,0.025311,-0.137382,188870250,2005,12,26,11,57,30
2005.987675,0.096932,0.01196,0.044325,0.000718,0.000793,0.002991,0.063726,0.016168,-0.134006,188956650,2005,12,27,11,57,30
2005.990413,0.095787,0.012372,0.049032,0.000712,0.000784,0.002941,0.053343,0.056064,-0.139153,189043050,2005,12,28,11,57,30
2005.993151,0.096213,0.013445,0.046234,0.000711,0.000787,0.002967,0.065195,-0.067879,-0.172906,189129450,2005,12,29,11,57,30
2005.995888,0.09586,0.013421,0.047926,0.000717,0.000796,0.003003,0.058009,-0.005862,-0.141014,189215850,2005,12,30,11,57,30
2005.998626,0.096353,0.013569,0.042008,0.000714,0.000786,0.002952,0.054419,0.035441,-0.145321,189302250,2005,12,31,11,57,30
2006.001364,0.098236,0.010697,0.042802,0.000723,0.0008,0.00307,0.046155,-0.108602,-0.17678,189388650,2006,1,1,11,57,30
2006.004102,0.09548,0.012223,0.042366,0.000721,0.000793,0.002998,0.061576,0.080318,-0.154628,189475050,2006,1,2,11,57,30
2006.00684,0.093947,0.013162,0.046085,0.000714,0.000785,0.002935,0.074354,-0.030235,-0.148212,189561450,2006,1,3,11,57,30
2006.009578,0.096343,0.014273,0.042445,0.00072,0.000795,0.00301,0.061843,-0.084312,-0.174374,189647850,2006,1,4,11,57,30
2006.012316,0.096399,0.012078,0.040233,0.000714,0.000786,0.00295,0.05575,-0.074426,-0.13732,189734250,2006,1,5,11,57,30
2006.015053,0.094709,0.012677,0.035599,0.000712,0.000787,0.002928,0.057258,-0.020264,-0.136616,189820650,2006,1,6,11,57,30
2006.017791,0.095255,0.01197,0.038139,0.000713,0.000784,0.002927,0.050459,-0.012591,-0.1522,189907050,2006,1,7,11,57,30
2006.020529,0.095524,0.012707,0.04046,0.00072,0.0008,0.003009,0.009823,0.14827,-0.145618,189993450,2006,1,8,11,57,30
2006.023267,0.094823,0.01447,0.038913,0.00076,0.00084,0.003213,0.016024,0.043866,-0.150231,190079850,2006,1,9,11,57,30
2006.026005,0.093883,0.013879,0.042124,0.000736,0.000816,0.003116,0.018933,0.06326,-0.115347,190166250,2006,1,10,11,57,30
2006.028743,0.096128,0.013565,0.044372,0.000708,0.000779,0.002892,0.043409,0.00357,-0.146816,190252650,2006,1,11,11,57,30
2006.031481,0.097614,0.013982,0.037931,0.000742,0.000822,0.003082,0.060814,-0.060662,-0.179218,190339050,2006,1,12,11,57,30
2006.034218,0.097004,0.013136,0.03865,0.000733,0.000802,0.003056,0.046022,0.077687,-0.160019,190425450,2006,1,13,11,57,30
2006.036956,0.095951,0.013294,0.044805,0.00071,0.000784,0.002929,0.05087,0.008788,-0.159347,190511850,2006,1,14,11,57,30
2006.039694,0.097738,0.011004,0.045729,0.000716,0.00079,0.002978,0.056246,-0.063221,-0.164417,190598250,2006,1,15,11,57,30
2006.042432,0.096004,0.010106,0.049198,0.000721,0.000791,0.002986,0.056117,0.097768,-0.129429,190684650,2006,1,16,11,57,30
2006.04517,0.094399,0.011841,0.035729,0.000747,0.000841,0.003224,0.038085,0.129966,-0.163654,190771050,2006,1,17,11,57,30
2006.047908,0.096249,0.011735,0.040755,0.000707,0.000782,0.002901,0.061884,-0.093692,-0.138053,190857450,2006,1,18,11,57,30
2006.050645,0.096797,0.013816,0.044392,0.000736,0.000789,0.002946,0.044932,-0.019125,-0.130575,190943850,2006,1,19,11,57,30
2006.053383,0.095657,0.015574,0.045317,0.000733,0.000791,0.002947,0.042759,0.062188,-0.125499,191030250,2006,1,20,11,57,30
2006.056121,0.094383,0.013938,0.042656,0.000737,0.000812,0.003137,0.031499,-0.041911,-0.141396,191116650,2006,1,21,11,57,30
